Flight Time Rounded (s),Thrust (lb),Accel (ft/sec^2),Weight (lb)
53.607,0,-8.036171679,36.6586
53.617,0,-8.027896682,36.6586
53.627,0,-8.019628987,36.6586
53.637,0,-8.011362841,36.6586
53.647,0,-8.003100891,36.6586
53.657,0,-7.99485404,36.6586
53.667,0,-7.986611118,36.6586
53.677,0,-7.978362939,36.6586
53.687,0,-7.970143865,36.6586
53.697,0,-7.961913268,36.6586
53.707,0,-7.953671601,36.6586
53.717,0,-7.945459629,36.6586
53.727,0,-7.937258791,36.6586
53.737,0,-7.92903684,36.6586
53.747,0,-7.920836067,36.6586
53.757,0,-7.912634403,36.6586
53.767,0,-7.904437795,36.6586
53.777,0,-7.896241152,36.6586
53.787,0,-7.888070641,36.6586
53.797,0,-7.879881991,36.6586
53.807,0,-7.87170943,36.6586
53.817,0,-7.863538096,36.6586
53.827,0,-7.855389964,36.6586
53.837,0,-7.84723482,36.6586
53.847,0,-7.839081353,36.6586
53.857,0,-7.830946538,36.6586
53.867,0,-7.822803316,36.6586
53.877,0,-7.814670549,36.6586
53.887,0,-7.80654509,36.6586
53.897,0,-7.798424822,36.6586
53.907,0,-7.790300421,36.6586
53.917,0,-7.782199761,36.6586
53.927,0,-7.77408038,36.6586
53.937,0,-7.765990102,36.6586
53.947,0,-7.757888756,36.6586
53.957,0,-7.749803361,36.6586
53.967,0,-7.741711135,36.6586
53.977,0,-7.733632467,36.6586
53.987,0,-7.725550626,36.6586
53.997,0,-7.717489276,36.6586
54.007,0,-7.70942591,36.6586
54.017,0,-7.701353595,36.6586
54.027,0,-7.69330741,36.6586
54.037,0,-7.68526529,36.6586
54.047,0,-7.677219174,36.6586
54.057,0,-7.669182074,36.6586
54.067,0,-7.661150029,36.6586
54.077,0,-7.653118802,36.6586
54.087,0,-7.64509362,36.6586
54.097,0,-7.637081693,36.6586
54.107,0,-7.62906888,36.6586
54.117,0,-7.621058587,36.6586
54.127,0,-7.613056736,36.6586
54.137,0,-7.60505301,36.6586
54.147,0,-7.597064953,36.6586
54.157,0,-7.589087182,36.6586
54.167,0,-7.581092403,36.6586
54.177,0,-7.573123613,36.6586
54.187,0,-7.565166391,36.6586
54.197,0,-7.55719385,36.6586
54.207,0,-7.549242068,36.6586
54.217,0,-7.541280489,36.6586
54.227,0,-7.533334148,36.6586
54.237,0,-7.525394282,36.6586
54.247,0,-7.517457773,36.6586
54.257,0,-7.509527878,36.6586
54.267,0,-7.50160346,36.6586
54.277,0,-7.493684948,36.6586
54.287,0,-7.485776301,36.6586
54.297,0,-7.477864648,36.6586
54.307,0,-7.469966962,36.6586
54.317,0,-7.462058774,36.6586
54.327,0,-7.45414843,36.6586
54.337,0,-7.446270861,36.6586
54.347,0,-7.438385053,36.6586
54.357,0,-7.430519575,36.6586
54.367,0,-7.422646143,36.6586
54.377,0,-7.414781161,36.6586
54.387,0,-7.406915577,36.6586
54.397,0,-7.399063958,36.6586
54.407,0,-7.391221637,36.6586
54.417,0,-7.38335977,36.6586
54.427,0,-7.375527982,36.6586
54.437,0,-7.367688811,36.6586
54.447,0,-7.359854552,36.6586
54.457,0,-7.352041472,36.6586
54.467,0,-7.344222132,36.6586
54.477,0,-7.336403746,36.6586
54.487,0,-7.32860866,36.6586
54.497,0,-7.320802796,36.6586
54.507,0,-7.313007352,36.6586
54.517,0,-7.305217251,36.6586
54.527,0,-7.297428105,36.6586
54.537,0,-7.289654342,36.6586
54.547,0,-7.281882091,36.6586
54.557,0,-7.274100053,36.6586
54.567,0,-7.26634612,36.6586
54.577,0,-7.258580565,36.6586
54.587,0,-7.250823303,36.6586
54.597,0,-7.24306446,36.6586
54.607,0,-7.2353176,36.6586
54.617,0,-7.227588105,36.6586
54.627,0,-7.219853192,36.6586
54.637,0,-7.212129127,36.6586
54.647,0,-7.204402784,36.6586
54.657,0,-7.196689269,36.6586
54.667,0,-7.188972604,36.6586
54.677,0,-7.181278368,36.6586
54.687,0,-7.173575628,36.6586
54.697,0,-7.16587754,36.6586
54.707,0,-7.158193672,36.6586
54.717,0,-7.150506102,36.6586
54.727,0,-7.142815822,36.6586
54.737,0,-7.135145292,36.6586
54.747,0,-7.127483336,36.6586
54.757,0,-7.119819952,36.6586
54.767,0,-7.112153564,36.6586
54.777,0,-7.104505534,36.6586
54.787,0,-7.096862962,36.6586
54.797,0,-7.089218376,36.6586
54.807,0,-7.081572365,36.6586
54.817,0,-7.073935368,36.6586
54.827,0,-7.066322472,36.6586
54.837,0,-7.058702218,36.6586
54.847,0,-7.051078961,36.6586
54.857,0,-7.043483804,36.6586
54.867,0,-7.035881541,36.6586
54.877,0,-7.028280082,36.6586
54.887,0,-7.020694015,36.6586
54.897,0,-7.013097726,36.6586
54.907,0,-7.005523454,36.6586
54.917,0,-6.997939554,36.6586
54.927,0,-6.990384147,36.6586
54.937,0,-6.982810064,36.6586
54.947,0,-6.975239061,36.6586
54.957,0,-6.967677518,36.6586
54.967,0,-6.960139075,36.6586
54.977,0,-6.952603169,36.6586
54.987,0,-6.945056352,36.6586
54.997,0,-6.937526997,36.6586
55.007,0,-6.929999043,36.6586
55.017,0,-6.922477584,36.6586
55.027,0,-6.914970471,36.6586
55.037,0,-6.907466438,36.6586
55.047,0,-6.899950266,36.6586
55.057,0,-6.892455058,36.6586
55.067,0,-6.884967185,36.6586
55.077,0,-6.877464898,36.6586
55.087,0,-6.869986989,36.6586
55.097,0,-6.862509346,36.6586
55.107,0,-6.855032805,36.6586
55.117,0,-6.847566568,36.6586
55.127,0,-6.84011946,36.6586
55.137,0,-6.832653685,36.6586
55.147,0,-6.825213191,36.6586
55.157,0,-6.8177608,36.6586
55.167,0,-6.81033027,36.6586
55.177,0,-6.802887006,36.6586
55.187,0,-6.795456404,36.6586
55.197,0,-6.788028882,36.6586
55.207,0,-6.78062056,36.6586
55.217,0,-6.773211896,36.6586
55.227,0,-6.765796887,36.6586
55.237,0,-6.758390738,36.6586
55.247,0,-6.750995953,36.6586
55.257,0,-6.743602579,36.6586
55.267,0,-6.736228097,36.6586
55.277,0,-6.728840356,36.6586
55.287,0,-6.721471883,36.6586
55.297,0,-6.714109303,36.6586
55.307,0,-6.706743501,36.6586
55.317,0,-6.69938739,36.6586
55.327,0,-6.692028806,36.6586
55.337,0,-6.684682811,36.6586
55.347,0,-6.677350459,36.6586
55.357,0,-6.670017235,36.6586
55.367,0,-6.662672891,36.6586
55.377,0,-6.65534682,36.6586
55.387,0,-6.648027259,36.6586
55.397,0,-6.640718743,36.6586
55.407,0,-6.63339911,36.6586
55.417,0,-6.62610315,36.6586
55.427,0,-6.618808297,36.6586
55.437,0,-6.611511431,36.6586
55.447,0,-6.604233454,36.6586
55.457,0,-6.596951644,36.6586
55.467,0,-6.589669432,36.6586
55.477,0,-6.582395451,36.6586
55.487,0,-6.575130791,36.6586
55.497,0,-6.567873166,36.6586
55.507,0,-6.560624549,36.6586
55.517,0,-6.553371113,36.6586
55.527,0,-6.5461323,36.6586
55.537,0,-6.538885706,36.6586
55.547,0,-6.531660802,36.6586
55.557,0,-6.524422663,36.6586
55.567,0,-6.517191086,36.6586
55.577,0,-6.509972784,36.6586
55.587,0,-6.502769415,36.6586
55.597,0,-6.495556292,36.6586
55.607,0,-6.48836075,36.6586
55.617,0,-6.481164184,36.6586
55.627,0,-6.473973663,36.6586
55.637,0,-6.46679215,36.6586
55.647,0,-6.459627861,36.6586
55.657,0,-6.452444103,36.6586
55.667,0,-6.445273658,36.6586
55.677,0,-6.438121265,36.6586
55.687,0,-6.430964057,36.6586
55.697,0,-6.423816685,36.6586
55.707,0,-6.416673542,36.6586
55.717,0,-6.409525904,36.6586
55.727,0,-6.402380873,36.6586
55.737,0,-6.395242557,36.6586
55.747,0,-6.388136273,36.6586
55.757,0,-6.381015462,36.6586
55.767,0,-6.373902513,36.6586
55.777,0,-6.366788059,36.6586
55.787,0,-6.359674368,36.6586
55.797,0,-6.352581851,36.6586
55.807,0,-6.345487002,36.6586
55.817,0,-6.338406922,36.6586
55.827,0,-6.331323338,36.6586
55.837,0,-6.324239396,36.6586
55.847,0,-6.317165769,36.6586
55.857,0,-6.310111019,36.6586
55.867,0,-6.303051298,36.6586
55.877,0,-6.295991861,36.6586
55.887,0,-6.288951965,36.6586
55.897,0,-6.281915314,36.6586
55.907,0,-6.274872042,36.6586
55.917,0,-6.267838116,36.6586
55.927,0,-6.26080891,36.6586
55.937,0,-6.253810095,36.6586
55.947,0,-6.246785424,36.6586
55.957,0,-6.239773206,36.6586
55.967,0,-6.232775091,36.6586
55.977,0,-6.22577464,36.6586
55.987,0,-6.218778098,36.6586
55.997,0,-6.211794509,36.6586
56.007,0,-6.204819264,36.6586
56.017,0,-6.197845628,36.6586
56.027,0,-6.190863729,36.6586
56.037,0,-6.183899388,36.6586
56.047,0,-6.176946025,36.6586
56.057,0,-6.169988842,36.6586
56.067,0,-6.163038527,36.6586
56.077,0,-6.156088339,36.6586
56.087,0,-6.14915258,36.6586
56.097,0,-6.142216291,36.6586
56.107,0,-6.135290322,36.6586
56.117,0,-6.128360042,36.6586
56.127,0,-6.121449779,36.6586
56.137,0,-6.114543754,36.6586
56.147,0,-6.107641802,36.6586
56.157,0,-6.100734881,36.6586
56.167,0,-6.093846336,36.6586
56.177,0,-6.086947561,36.6586
56.187,0,-6.080063542,36.6586
56.197,0,-6.073185899,36.6586
56.207,0,-6.066318081,36.6586
56.217,0,-6.059445461,36.6586
56.227,0,-6.05258529,36.6586
56.237,0,-6.04573051,36.6586
56.247,0,-6.038872901,36.6586
56.257,0,-6.03204353,36.6586
56.267,0,-6.025201789,36.6586
56.277,0,-6.018373814,36.6586
56.287,0,-6.011541539,36.6586
56.297,0,-6.004716129,36.6586
56.307,0,-5.997902177,36.6586
56.317,0,-5.991087871,36.6586
56.327,0,-5.9842755,36.6586
56.337,0,-5.97747706,36.6586
56.347,0,-5.970685483,36.6586
56.357,0,-5.963890429,36.6586
56.367,0,-5.957108803,36.6586
56.377,0,-5.950326825,36.6586
56.387,0,-5.943544305,36.6586
56.397,0,-5.936778193,36.6586
56.407,0,-5.930009255,36.6586
56.417,0,-5.923250136,36.6586
56.427,0,-5.916488023,36.6586
56.437,0,-5.909747724,36.6586
56.447,0,-5.903012264,36.6586
56.457,0,-5.896271072,36.6586
56.467,0,-5.889544234,36.6586
56.477,0,-5.882817018,36.6586
56.487,0,-5.876103136,36.6586
56.497,0,-5.869384272,36.6586
56.507,0,-5.862686047,36.6586
56.517,0,-5.855973292,36.6586
56.527,0,-5.849283146,36.6586
56.537,0,-5.842593132,36.6586
56.547,0,-5.835905204,36.6586
56.557,0,-5.829226704,36.6586
56.567,0,-5.822550711,36.6586
56.577,0,-5.815879521,36.6586
56.587,0,-5.809212918,36.6586
56.597,0,-5.80254543,36.6586
56.607,0,-5.795887841,36.6586
56.617,0,-5.789243124,36.6586
56.627,0,-5.782599492,36.6586
56.637,0,-5.775966743,36.6586
56.647,0,-5.769338551,36.6586
56.657,0,-5.762716578,36.6586
56.667,0,-5.756101133,36.6586
56.676,0,-5.749490141,36.6586
56.686,0,-5.74287982,36.6586
56.696,0,-5.736263741,36.6586
56.706,0,-5.729670278,36.6586
56.716,0,-5.72307104,36.6586
56.726,0,-5.7164935,36.6586
56.736,0,-5.709906055,36.6586
56.746,0,-5.703331983,36.6586
56.756,0,-5.69675552,36.6586
56.766,0,-5.690195367,36.6586
56.776,0,-5.683626016,36.6586
56.786,0,-5.677087623,36.6586
56.796,0,-5.670530762,36.6586
56.806,0,-5.663999497,36.6586
56.816,0,-5.657451666,36.6586
56.826,0,-5.650911586,36.6586
56.836,0,-5.644390191,36.6586
56.846,0,-5.637867525,36.6586
56.856,0,-5.631345401,36.6586
56.866,0,-5.624828829,36.6586
56.876,0,-5.618339237,36.6586
56.886,0,-5.611838567,36.6586
56.896,0,-5.605339757,36.6586
56.906,0,-5.598851807,36.6586
56.916,0,-5.59236301,36.6586
56.926,0,-5.585880187,36.6586
56.936,0,-5.579410738,36.6586
56.946,0,-5.572940898,36.6586
56.956,0,-5.566487386,36.6586
56.966,0,-5.560028524,36.6586
56.976,0,-5.55358771,36.6586
56.986,0,-5.547132362,36.6586
56.996,0,-5.540693758,36.6586
57.006,0,-5.534265442,36.6586
57.016,0,-5.527841337,36.6586
57.026,0,-5.52142072,36.6586
57.036,0,-5.514994303,36.6586
57.046,0,-5.508587203,36.6586
57.056,0,-5.502174537,36.6586
57.066,0,-5.495780114,36.6586
57.076,0,-5.489376458,36.6586
57.086,0,-5.482990131,36.6586
57.096,0,-5.476595109,36.6586
57.106,0,-5.470221709,36.6586
57.116,0,-5.463833784,36.6586
57.126,0,-5.45746358,36.6586
57.136,0,-5.451105574,36.6586
57.146,0,-5.444736313,36.6586
57.156,0,-5.438395203,36.6586
57.166,0,-5.432046753,36.6586
57.176,0,-5.425703886,36.6586
57.186,0,-5.419365022,36.6586
57.196,0,-5.41303064,36.6586
57.206,0,-5.406710674,36.6586
57.216,0,-5.400393306,36.6586
57.226,0,-5.39408896,36.6586
57.236,0,-5.387772991,36.6586
57.246,0,-5.381470439,36.6586
57.256,0,-5.37517038,36.6586
57.266,0,-5.368875889,36.6586
57.276,0,-5.362594616,36.6586
57.286,0,-5.356308168,36.6586
57.296,0,-5.350033626,36.6586
57.306,0,-5.343764052,36.6586
57.316,0,-5.337496314,36.6586
57.326,0,-5.331227736,36.6586
57.336,0,-5.324976887,36.6586
57.346,0,-5.318741387,36.6586
57.356,0,-5.312481996,36.6586
57.366,0,-5.306255557,36.6586
57.376,0,-5.300012037,36.6586
57.386,0,-5.293788762,36.6586
57.396,0,-5.287580006,36.6586
57.406,0,-5.281352867,36.6586
57.416,0,-5.275152171,36.6586
57.426,0,-5.268944832,36.6586
57.436,0,-5.26274639,36.6586
57.446,0,-5.256565262,36.6586
57.456,0,-5.250373897,36.6586
57.466,0,-5.24418594,36.6586
57.476,0,-5.238021937,36.6586
57.486,0,-5.231842021,36.6586
57.496,0,-5.225675916,36.6586
57.506,0,-5.219515852,36.6586
57.516,0,-5.213375418,36.6586
57.526,0,-5.207229252,36.6586
57.536,0,-5.201083233,36.6586
57.546,0,-5.194948633,36.6586
57.556,0,-5.188807483,36.6586
57.566,0,-5.182676827,36.6586
57.576,0,-5.176552522,36.6586
57.586,0,-5.170438711,36.6586
57.596,0,-5.164326993,36.6586
57.606,0,-5.158210874,36.6586
57.616,0,-5.152112108,36.6586
57.626,0,-5.146018945,36.6586
57.636,0,-5.139934112,36.6586
57.646,0,-5.13384937,36.6586
57.656,0,-5.127766477,36.6586
57.666,0,-5.121693117,36.6586
57.676,0,-5.115626082,36.6586
57.686,0,-5.109574453,36.6586
57.696,0,-5.103506751,36.6586
57.706,0,-5.09745829,36.6586
57.716,0,-5.091405125,36.6586
57.726,0,-5.085370594,36.6586
57.736,0,-5.079323525,36.6586
57.746,0,-5.073294843,36.6586
57.756,0,-5.067267938,36.6586
57.766,0,-5.06125613,36.6586
57.776,0,-5.055239562,36.6586
57.786,0,-5.049227719,36.6586
57.796,0,-5.043226691,36.6586
57.806,0,-5.037238479,36.6586
57.816,0,-5.031247805,36.6586
57.826,0,-5.025258644,36.6586
57.836,0,-5.01927154,36.6586
57.846,0,-5.01329138,36.6586
57.856,0,-5.007333462,36.6586
57.866,0,-5.001375081,36.6586
57.876,0,-4.995406055,36.6586
57.886,0,-4.989455402,36.6586
57.896,0,-4.983511693,36.6586
57.906,0,-4.977570137,36.6586
57.916,0,-4.971634216,36.6586
57.926,0,-4.965712106,36.6586
57.936,0,-4.959785242,36.6586
57.946,0,-4.953871169,36.6586
57.956,0,-4.947961133,36.6586
57.966,0,-4.942039554,36.6586
57.976,0,-4.936146042,36.6586
57.986,0,-4.930245255,36.6586
57.996,0,-4.924363413,36.6586
58.006,0,-4.918466505,36.6586
58.016,0,-4.912588854,36.6586
58.026,0,-4.90671526,36.6586
58.036,0,-4.900837915,36.6586
58.046,0,-4.894971377,36.6586
58.056,0,-4.889099167,36.6586
58.066,0,-4.883244647,36.6586
58.076,0,-4.877386339,36.6586
58.086,0,-4.871547994,36.6586
58.096,0,-4.865691683,36.6586
58.106,0,-4.859873142,36.6586
58.116,0,-4.854043399,36.6586
58.126,0,-4.848223225,36.6586
58.136,0,-4.842407068,36.6586
58.146,0,-4.836589067,36.6586
58.156,0,-4.830781947,36.6586
58.166,0,-4.824980805,36.6586
58.176,0,-4.81918176,36.6586
58.186,0,-4.813387733,36.6586
58.196,0,-4.807603,36.6586
58.206,0,-4.801817752,36.6586
58.216,0,-4.796043996,36.6586
58.226,0,-4.790289228,36.6586
58.236,0,-4.784523566,36.6586
58.246,0,-4.778766783,36.6586
58.256,0,-4.773015017,36.6586
58.266,0,-4.767264369,36.6586
58.276,0,-4.761531119,36.6586
58.286,0,-4.755792166,36.6586
58.296,0,-4.750048491,36.6586
58.306,0,-4.74431925,36.6586
58.316,0,-4.738600207,36.6586
58.326,0,-4.732879342,36.6586
58.336,0,-4.72717779,36.6586
58.346,0,-4.7214608,36.6586
58.356,0,-4.715759245,36.6586
58.366,0,-4.710074719,36.6586
58.376,0,-4.704381277,36.6586
58.386,0,-4.698704129,36.6586
58.396,0,-4.693033373,36.6586
58.406,0,-4.687356898,36.6586
58.416,0,-4.681698072,36.6586
58.426,0,-4.676036132,36.6586
58.436,0,-4.670391234,36.6586
58.446,0,-4.664735448,36.6586
58.456,0,-4.659099925,36.6586
58.466,0,-4.653446427,36.6586
58.476,0,-4.647817057,36.6586
58.486,0,-4.642180992,36.6586
58.496,0,-4.636550003,36.6586
58.506,0,-4.630940534,36.6586
58.516,0,-4.625324104,36.6586
58.526,0,-4.619707143,36.6586
58.536,0,-4.614104927,36.6586
58.546,0,-4.608519107,36.6586
58.556,0,-4.602928552,36.6586
58.566,0,-4.597343726,36.6586
58.576,0,-4.591770685,36.6586
58.586,0,-4.586196846,36.6586
58.596,0,-4.580628002,36.6586
58.606,0,-4.575058341,36.6586
58.616,0,-4.569493675,36.6586
58.626,0,-4.563942749,36.6586
58.636,0,-4.558399773,36.6586
58.646,0,-4.55285598,36.6586
58.656,0,-4.547315635,36.6586
58.666,0,-4.541791306,36.6586
58.676,0,-4.536267818,36.6586
58.686,0,-4.53074541,36.6586
58.696,0,-4.525229036,36.6586
58.706,0,-4.519727356,36.6586
58.716,0,-4.514223903,36.6586
58.726,0,-4.508730251,36.6586
58.736,0,-4.503227771,36.6586
58.746,0,-4.497742939,36.6586
58.756,0,-4.492261142,36.6586
58.766,0,-4.486777301,36.6586
58.776,0,-4.481315269,36.6586
58.786,0,-4.475840457,36.6586
58.796,0,-4.470380397,36.6586
58.806,0,-4.46493727,36.6586
58.816,0,-4.459477498,36.6586
58.826,0,-4.454035305,36.6586
58.836,0,-4.448582353,36.6586
58.846,0,-4.443147999,36.6586
58.856,0,-4.43771768,36.6586
58.866,0,-4.432295997,36.6586
58.876,0,-4.426888306,36.6586
58.886,0,-4.421468154,36.6586
58.896,0,-4.41606051,36.6586
58.906,0,-4.410661767,36.6586
58.916,0,-4.405277031,36.6586
58.926,0,-4.399879555,36.6586
58.936,0,-4.394484841,36.6586
58.946,0,-4.389100027,36.6586
58.956,0,-4.383724069,36.6586
58.966,0,-4.378352188,36.6586
58.976,0,-4.373000806,36.6586
58.986,0,-4.367621461,36.6586
58.996,0,-4.362282754,36.6586
59.006,0,-4.356934803,36.6586
59.016,0,-4.351597385,36.6586
59.026,0,-4.346261323,36.6586
59.036,0,-4.34091326,36.6586
59.046,0,-4.335588643,36.6586
59.056,0,-4.330268993,36.6586
59.066,0,-4.324952464,36.6586
59.076,0,-4.319650606,36.6586
59.086,0,-4.314347939,36.6586
59.096,0,-4.309050281,36.6586
59.106,0,-4.303750611,36.6586
59.116,0,-4.298459087,36.6586
59.126,0,-4.293178067,36.6586
59.136,0,-4.287887267,36.6586
59.146,0,-4.282617972,36.6586
59.156,0,-4.277353952,36.6586
59.166,0,-4.272085929,36.6586
59.176,0,-4.266841381,36.6586
59.186,0,-4.261578537,36.6586
59.196,0,-4.256344005,36.6586
59.206,0,-4.251099944,36.6586
59.216,0,-4.245871522,36.6586
59.226,0,-4.240640145,36.6586
59.236,0,-4.235423366,36.6586
59.246,0,-4.230200727,36.6586
59.256,0,-4.224992009,36.6586
59.266,0,-4.219778387,36.6586
59.276,0,-4.214569774,36.6586
59.286,0,-4.209371197,36.6586
59.296,0,-4.204178455,36.6586
59.306,0,-4.198986817,36.6586
59.316,0,-4.193804979,36.6586
59.326,0,-4.188634746,36.6586
59.336,0,-4.183458778,36.6586
59.346,0,-4.178291675,36.6586
59.356,0,-4.173127627,36.6586
59.366,0,-4.167970352,36.6586
59.376,0,-4.162825822,36.6586
59.386,0,-4.157679697,36.6586
59.396,0,-4.152538395,36.6586
59.406,0,-4.147402099,36.6586
59.416,0,-4.1422795,36.6586
59.426,0,-4.137156765,36.6586
59.436,0,-4.13204584,36.6586
59.446,0,-4.126935996,36.6586
59.456,0,-4.121834105,36.6586
59.466,0,-4.116731411,36.6586
59.476,0,-4.111637312,36.6586
59.486,0,-4.106546533,36.6586
59.496,0,-4.101448927,36.6586
59.506,0,-4.096365255,36.6586
59.516,0,-4.091299951,36.6586
59.526,0,-4.086234799,36.6586
59.536,0,-4.081159828,36.6586
59.546,0,-4.076106277,36.6586
59.556,0,-4.071049046,36.6586
59.566,0,-4.065992942,36.6586
59.576,0,-4.060964125,36.6586
59.586,0,-4.055928682,36.6586
59.596,0,-4.050885427,36.6586
59.606,0,-4.045857089,36.6586
59.616,0,-4.040831617,36.6586
59.626,0,-4.035819087,36.6586
59.636,0,-4.030807159,36.6586
59.646,0,-4.02580216,36.6586
59.656,0,-4.020796408,36.6586
59.666,0,-4.01580044,36.6586
59.676,0,-4.010816294,36.6586
59.686,0,-4.005828472,36.6586
59.696,0,-4.000857183,36.6586
59.706,0,-3.995879342,36.6586
59.716,0,-3.990908405,36.6586
59.726,0,-3.985941338,36.6586
59.736,0,-3.980996507,36.6586
59.746,0,-3.976038152,36.6586
59.756,0,-3.971089623,36.6586
59.766,0,-3.966144369,36.6586
59.776,0,-3.961208717,36.6586
59.786,0,-3.956274262,36.6586
59.796,0,-3.951360271,36.6586
59.806,0,-3.946438692,36.6586
59.816,0,-3.941531756,36.6586
59.826,0,-3.936619225,36.6586
59.836,0,-3.931704709,36.6586
59.846,0,-3.926802157,36.6586
59.856,0,-3.921912046,36.6586
59.866,0,-3.917020947,36.6586
59.876,0,-3.912145438,36.6586
59.886,0,-3.907254866,36.6586
59.896,0,-3.902384558,36.6586
59.906,0,-3.897525064,36.6586
59.916,0,-3.892664799,36.6586
59.926,0,-3.887814328,36.6586
59.936,0,-3.882966909,36.6586
59.946,0,-3.87810811,36.6586
59.956,0,-3.873274253,36.6586
59.966,0,-3.868439418,36.6586
59.976,0,-3.863615508,36.6586
59.986,0,-3.858777189,36.6586
59.996,0,-3.853962323,36.6586
60.006,0,-3.849141689,36.6586
60.016,0,-3.844334963,36.6586
60.026,0,-3.839538817,36.6586
60.036,0,-3.834732225,36.6586
60.046,0,-3.829942851,36.6586
60.056,0,-3.82515074,36.6586
60.066,0,-3.82037138,36.6586
60.076,0,-3.815592178,36.6586
60.086,0,-3.810828442,36.6586
60.096,0,-3.806051523,36.6586
60.106,0,-3.801289226,36.6586
60.116,0,-3.79654242,36.6586
60.126,0,-3.791782407,36.6586
60.136,0,-3.78704751,36.6586
60.146,0,-3.782306062,36.6586
60.156,0,-3.777571529,36.6586
60.166,0,-3.772838891,36.6586
60.176,0,-3.768117878,36.6586
60.186,0,-3.763397972,36.6586
60.196,0,-3.758676186,36.6586
60.206,0,-3.753961528,36.6586
60.216,0,-3.749274943,36.6586
60.226,0,-3.744572119,36.6586
60.236,0,-3.739877132,36.6586
60.246,0,-3.735189174,36.6586
60.256,0,-3.730501189,36.6586
60.266,0,-3.725821136,36.6586
60.276,0,-3.721145312,36.6586
60.286,0,-3.716479694,36.6586
60.296,0,-3.711816225,36.6586
60.306,0,-3.707163527,36.6586
60.316,0,-3.702512954,36.6586
60.326,0,-3.69786929,36.6586
60.336,0,-3.693231611,36.6586
60.346,0,-3.688603597,36.6586
60.356,0,-3.683972962,36.6586
60.366,0,-3.679351199,36.6586
60.376,0,-3.674718551,36.6586
60.386,0,-3.670112255,36.6586
60.396,0,-3.665504001,36.6586
60.406,0,-3.660904618,36.6586
60.416,0,-3.656299671,36.6586
